ID,Education,Marital_Status,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Children,Family_Size,Is_Parent,Spent
2877,Postgraduate,Partner,46014,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,48,2,4,1,541
0,Graduate,Partner,70951,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,37,0,2,0,1198
1584,Graduate,Partner,41443,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,45,1,3,1,482
7264,Undergrade,Alone,52195,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,44,3,4,1,17
6274,Postgraduate,Partner,83790,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,74,0,2,0,1615
1377,Postgraduate,Alone,44551,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,68,1,2,1,285
454,Graduate,Partner,69508,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,42,1,3,1,1135
1755,Undergrade,Partner,45204,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,34,1,3,1,114
2075,Graduate,Partner,72460,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,53,0,2,0,1047
4785,Postgraduate,Partner,77622,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,52,2,4,1,714
9076,Postgraduate,Partner,30732,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,42,1,3,1,185
7079,Graduate,Alone,63887,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,60,1,2,1,1245
4653,Graduate,Partner,42011,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,44,1,3,1,189
7375,Graduate,Partner,51369,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,46,1,3,1,576
709,Graduate,Alone,51537,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,70,1,2,1,1103
460,Postgraduate,Partner,79930,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,50,0,2,0,1753
3726,Postgraduate,Partner,34320,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,36,1,3,1,17
6798,Graduate,Alone,37070,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,56,2,3,1,433
5341,Undergrade,Alone,81975,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,60,1,2,1,1588
1606,Graduate,Partner,38590,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,51,1,3,1,22
9617,Graduate,Alone,15033,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,71,0,1,0,19
3233,Postgraduate,Partner,62745,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,57,1,3,1,1117
89,Undergrade,Partner,22212,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,47,1,3,1,69
2936,Postgraduate,Partner,23661,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,40,1,3,1,23
9449,Postgraduate,Alone,79761,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,64,1,2,1,605
7297,Graduate,Alone,7500,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,49,1,2,1,57
313,Graduate,Alone,73455,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,54,0,1,0,2088
9940,Graduate,Partner,64961,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,64,1,3,1,1009
10735,Graduate,Alone,22804,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,51,1,2,1,26
9529,Graduate,Partner,73687,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,32,0,2,0,1627
6439,Graduate,Partner,61074,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,64,1,3,1,1102
7411,Postgraduate,Partner,31686,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,58,2,4,1,17
2176,Graduate,Partner,80134,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,50,1,3,1,1690
9265,Graduate,Partner,75027,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,69,1,3,1,1390
8867,Postgraduate,Partner,67546,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,34,0,2,0,2126
8932,Postgraduate,Partner,65176,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,53,1,3,1,1531
10236,Postgraduate,Alone,31160,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,47,1,2,1,64
6340,Graduate,Alone,29938,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,37,1,2,1,26
10089,Graduate,Alone,102692,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,48,0,1,0,1112
2227,Undergrade,Partner,26490,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,64,0,2,0,210
10992,Graduate,Partner,75702,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,55,2,4,1,1148
5304,Postgraduate,Alone,30899,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,48,1,2,1,33
309,Postgraduate,Partner,63342,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,61,1,3,1,1101
3406,Graduate,Alone,45989,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,58,1,2,1,322
2661,Graduate,Alone,18701,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,58,2,3,1,44
3153,Postgraduate,Alone,40737,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,65,3,4,1,17
10264,Graduate,Alone,15287,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,43,1,2,1,31
1184,Postgraduate,Alone,69674,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,54,2,3,1,845
4200,Postgraduate,Partner,44159,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,52,1,3,1,275
9396,Postgraduate,Partner,37717,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,44,1,3,1,25
2387,Postgraduate,Partner,43776,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,70,2,4,1,275
6690,Postgraduate,Partner,38179,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,56,2,4,1,90
1225,Graduate,Partner,80124,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,59,0,2,0,1495
9703,Postgraduate,Partner,38097,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,52,2,4,1,184
291,Graduate,Partner,72940,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,52,0,2,0,981
4557,Graduate,Partner,22070,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,52,1,3,1,67
2379,Graduate,Alone,69267,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,69,0,1,0,1635
5726,Postgraduate,Alone,31788,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,39,1,2,1,60
3066,Postgraduate,Partner,61905,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,47,1,3,1,231
6336,Graduate,Partner,29315,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,62,2,4,1,48
10967,Graduate,Alone,33378,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,59,2,3,1,99
2304,Postgraduate,Partner,66313,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,59,1,3,1,770
3445,Graduate,Alone,60714,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,66,0,1,0,957
7828,Postgraduate,Partner,77882,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,41,0,2,0,818
3762,Postgraduate,Alone,69867,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,36,0,1,0,925
4391,Postgraduate,Alone,63841,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,54,1,2,1,908
4669,Undergrade,Partner,24480,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,41,1,3,1,102
10144,Graduate,Partner,51369,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,46,1,3,1,576
8652,Graduate,Partner,37760,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,76,0,2,0,317
1672,Postgraduate,Partner,65640,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,48,1,3,1,461
8962,Postgraduate,Partner,44319,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,47,2,4,1,37
9974,Graduate,Partner,30631,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,48,1,3,1,70
10983,Graduate,Partner,75278,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,70,0,2,0,930
8148,Postgraduate,Partner,50898,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,66,2,4,1,859
10102,Graduate,Alone,79946,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,56,0,1,0,1478
4697,Postgraduate,Alone,35416,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,73,0,1,0,390
9262,Undergrade,Partner,32414,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,38,0,2,0,52
7254,Graduate,Partner,38361,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,53,1,3,1,137
4543,Graduate,Partner,82497,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,42,0,2,0,1919
4927,Graduate,Partner,16626,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,51,2,4,1,68
10451,Graduate,Partner,29672,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,57,2,4,1,25
2926,Postgraduate,Partner,55951,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,70,1,3,1,1374
2874,Undergrade,Alone,35388,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,34,1,2,1,32
9738,Postgraduate,Partner,42386,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,36,1,3,1,100
7119,Graduate,Alone,68627,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,40,0,1,0,825
3924,Postgraduate,Alone,57912,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,57,1,2,1,916
5827,Graduate,Alone,35246,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,64,2,3,1,62
5596,Undergrade,Partner,58821,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,66,1,3,1,728
10812,Postgraduate,Partner,46377,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,44,1,3,1,90
1717,Graduate,Alone,39747,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,34,1,2,1,273
9491,Graduate,Partner,23976,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,38,1,3,1,66
9274,Postgraduate,Partner,80950,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,61,0,2,0,1213
6609,Graduate,Alone,27038,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,56,0,1,0,107
6963,Graduate,Alone,77457,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,75,0,1,0,1157
4440,Postgraduate,Partner,64100,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,58,1,3,1,546
1379,Postgraduate,Partner,42670,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,30,0,2,0,241
10032,Graduate,Alone,12571,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,46,1,2,1,53
2826,Graduate,Partner,22574,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,55,3,5,1,37
2437,Graduate,Partner,52720.37366,69,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,0,33,0,2,0,1611
6320,Postgraduate,Alone,70893,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,46,0,1,0,1508
3050,Graduate,Partner,54198,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,56,2,4,1,235
231,Postgraduate,Partner,28839,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,66,2,4,1,32
2392,Graduate,Partner,40321,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,50,2,4,1,102
9478,Graduate,Alone,66503,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,37,1,2,1,401
113,Graduate,Partner,30833,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,71,2,4,1,28
2863,Graduate,Alone,52720.37366,67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,0,52,3,4,1,1052
1802,Graduate,Partner,64795,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,51,1,3,1,680
520,Graduate,Partner,34421,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,48,1,3,1,30
8275,Postgraduate,Alone,47025,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,57,2,3,1,20
9750,Postgraduate,Alone,64325,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,61,1,2,1,1307
2607,Graduate,Alone,40464,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,69,1,2,1,630
7214,Graduate,Partner,62187,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,65,0,2,0,1283
5835,Postgraduate,Alone,14849,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,46,1,2,1,65
3896,Graduate,Partner,27255,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,38,1,3,1,37
10350,Postgraduate,Partner,54432,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,72,3,5,1,38
7786,Postgraduate,Alone,29999,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,36,1,2,1,160
2861,Graduate,Alone,24072,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,39,1,2,1,23
663,Postgraduate,Alone,33996,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,33,0,1,0,71
10675,Postgraduate,Partner,66334,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1,66,1,3,1,1161
2521,Postgraduate,Partner,35178,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,51,1,3,1,59
9592,Graduate,Partner,22010,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,39,1,3,1,33
10151,Graduate,Alone,62204,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,62,2,3,1,946
7381,Graduate,Alone,75693,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1,54,0,1,0,1442
4099,Graduate,Partner,30675,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,50,1,3,1,62
9560,Graduate,Partner,83003,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,1,57,0,2,0,1674
10172,Graduate,Alone,68655,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,34,0,1,0,1538
11191,Graduate,Alone,41411,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,36,0,1,0,139
9707,Postgraduate,Partner,55212,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,53,1,3,1,1182
6245,Postgraduate,Partner,59292,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,72,1,3,1,507
8234,Undergrade,Partner,27190,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1,49,1,3,1,18
1411,Graduate,Alone,82623,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,70,0,1,0,940
8553,Graduate,Partner,44300,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,57,2,4,1,42
1826,Graduate,Alone,84835,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,52,0,1,0,1190
8842,Graduate,Alone,30372,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,51,2,3,1,44
11030,Postgraduate,Partner,33181,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,46,1,3,1,16
2579,Graduate,Partner,71113,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,65,1,3,1,835
175,Graduate,Partner,71952,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,36,1,3,1,1443
9185,Postgraduate,Alone,69759,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1,56,0,1,0,1029
11056,Graduate,Partner,72099,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,48,0,2,0,1188
9365,Postgraduate,Alone,60000,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,46,1,2,1,1277
6201,Graduate,Alone,38643,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,0,44,2,3,1,49
2061,Graduate,Partner,50737,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,67,1,3,1,99
6184,Postgraduate,Partner,68462,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,53,0,2,0,1670
6142,Postgraduate,Partner,65073,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0,79,0,2,0,900
4107,Postgraduate,Partner,46681,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,74,2,4,1,425
7274,Graduate,Partner,78618,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,65,0,2,0,2153
9336,Postgraduate,Alone,62187,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,53,1,2,1,636
2958,Graduate,Partner,28442,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,44,2,4,1,57
933,Postgraduate,Partner,37717,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,44,1,3,1,25
5837,Graduate,Partner,51479,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,55,2,4,1,494
10704,Graduate,Alone,54803,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,53,1,2,1,693
5125,Graduate,Partner,79530,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,62,0,2,0,1348
4432,Graduate,Alone,31615,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,46,1,2,1,51
5955,Graduate,Partner,72025,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,60,0,2,0,1932
2928,Postgraduate,Alone,52614,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,47,1,2,1,990
5680,Undergrade,Partner,35684,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,38,1,3,1,30
10313,Graduate,Partner,48178,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,47,2,4,1,254
2557,Postgraduate,Alone,29548,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,0,52,1,2,1,29
1245,Graduate,Alone,63810,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,56,1,2,1,1371
1519,Postgraduate,Alone,38578,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,1,50,2,3,1,73
10703,Postgraduate,Alone,46098,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,47,2,3,1,120
1726,Graduate,Alone,22585,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,1,52,0,1,0,81
4459,Graduate,Alone,30279,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,33,1,2,1,37
1729,Postgraduate,Partner,66426,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,61,1,3,1,1377
1517,Graduate,Alone,30822,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,53,1,2,1,51
2098,Postgraduate,Partner,33581,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,53,2,4,1,17
9543,Graduate,Partner,19986,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,37,1,3,1,22
6878,Graduate,Alone,27421,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,68,0,1,0,324
3310,Undergrade,Partner,35688,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,49,3,5,1,211
2724,Postgraduate,Alone,36143,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,41,1,2,1,19
948,Graduate,Alone,10245,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,51,1,2,1,41
6720,Postgraduate,Partner,43795,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,0,1,54,1,3,1,492
6202,Graduate,Partner,63381,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,62,1,3,1,1005
2066,Graduate,Partner,38823,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,73,1,3,1,114
9799,Postgraduate,Alone,83664,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,54,2,3,1,1173
8318,Graduate,Partner,90300,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,0,43,0,2,0,1738
5642,Postgraduate,Partner,62499,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,0,43,1,3,1,222
2669,Graduate,Alone,74293,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,29,0,1,0,1127
455,Postgraduate,Partner,51012,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,76,0,2,0,209
7683,Postgraduate,Partner,70777,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,54,1,3,1,787
3428,Postgraduate,Partner,68682,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,31,0,2,0,1598
7414,Graduate,Partner,43824,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,0,51,2,4,1,186
6354,Graduate,Partner,15345,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0,1,38,1,3,1,47
798,Graduate,Alone,23442,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,0,35,1,2,1,27
8213,Undergrade,Partner,14515,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,0,1,42,1,3,1,96
2488,Undergrade,Alone,31395,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,66,2,3,1,64
9999,Graduate,Partner,75276,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,0,57,0,2,0,1040
7617,Graduate,Alone,42373,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,48,2,3,1,163
615,Graduate,Partner,30507,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0,62,0,2,0,343
2552,Postgraduate,Alone,55521,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,0,1,67,3,4,1,446
194,Graduate,Partner,48006,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,0,57,2,4,1,41
3645,Postgraduate,Alone,27213,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0,1,50,1,2,1,70
8890,Postgraduate,Alone,65808,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,0,51,2,3,1,272
5049,Postgraduate,Partner,30351,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,0,48,1,3,1,46
9973,Graduate,Partner,50437,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,0,59,2,4,1,490
7301,Undergrade,Alone,23616,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,0,1,40,1,2,1,79
10882,Graduate,Partner,53858,50,407,53,221,58,150,26,4,4,3,6,4,0,0,0,0,0,0,0,46,1,3,1,915
7030,Postgraduate,Partner,66465,1,1200,0,204,38,29,14,3,11,9,12,6,0,0,0,1,0,0,0,67,1,3,1,1485
7422,Graduate,Alone,46923,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,0,35,1,2,1,369
3523,Graduate,Partner,75072,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,0,60,1,3,1,1073
7106,Postgraduate,Partner,75865,73,483,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,0,0,79,0,2,0,1242
6504,Undergrade,Partner,19789,24,2,5,9,28,6,28,3,2,1,3,5,1,0,0,0,0,0,0,47,1,3,1,78
5067,Graduate,Partner,80134,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,0,28,0,2,0,1378
4216,Graduate,Alone,91065,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,0,1,41,0,1,0,1474
8581,Postgraduate,Partner,49505,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,0,51,2,4,1,751
5929,Postgraduate,Partner,37401,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,49,1,3,1,48
3129,Graduate,Partner,30096,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,39,1,3,1,45
6528,Postgraduate,Partner,18492,75,2,2,2,2,1,1,1,1,0,2,8,0,0,0,0,0,0,0,40,1,3,1,10
1361,Postgraduate,Partner,82584,26,1076,68,103,29,91,68,1,3,4,8,1,0,1,1,0,0,0,1,48,0,2,0,1435
6932,Postgraduate,Partner,93027,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,0,0,81,0,2,0,2119
7284,Graduate,Partner,48686,8,10,0,7,2,0,1,1,1,0,2,8,0,0,0,0,0,0,0,69,3,5,1,20
1340,Graduate,Partner,92910,42,551,137,792,179,103,33,1,6,7,13,1,0,1,1,1,0,0,0,36,0,2,0,1795
8746,Graduate,Partner,75433,28,800,0,297,0,34,57,2,2,5,10,6,0,1,0,1,0,0,0,33,1,3,1,1188
5987,Undergrade,Partner,10404,52,2,2,11,10,6,12,2,1,0,4,5,0,0,0,0,0,0,0,33,1,3,1,43
3767,Graduate,Partner,61314,1,378,0,189,97,172,172,2,5,5,12,3,0,0,0,0,0,0,0,54,1,3,1,1008
